participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,cleaned_times,dataset
5bf60707345b9b00016f0e97,Covid-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-28T22:25:12.830Z,2024-08-28T22:26:51.568Z,98738,98738,Covid Symptoms
5bf60707345b9b00016f0e97,Covid-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,Yes,False,undefined,undefined,2024-08-28T22:25:12.830Z,2024-08-28T22:26:51.568Z,98738,98738,Covid Symptoms
5bf60707345b9b00016f0e97,Covid-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,3,undefined,undefined,undefined,undefined,2024-08-28T22:26:51.580Z,2024-08-28T22:26:58.520Z,6940,6940,Covid Symptoms
5bf60707345b9b00016f0e97,Covid-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-28T22:26:51.580Z,2024-08-28T22:26:58.520Z,6940,6940,Covid Symptoms
5bf60707345b9b00016f0e97,Covid-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-28T22:26:51.580Z,2024-08-28T22:26:58.520Z,6940,6940,Covid Symptoms
5bf60707345b9b00016f0e97,Covid-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,Many more people suffered fatigue than shortness of breath,undefined,undefined,undefined,undefined,2024-08-28T22:26:58.526Z,2024-08-28T22:27:24.141Z,25615,25615,Covid Symptoms
5c6c260dce4e560001f75731,Organizations-Text-Q1,10,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,8,8,True,0,100,2024-08-21T22:43:06.886Z,2024-08-21T22:45:00.965Z,114079,114079,International Organizations
5c6c260dce4e560001f75731,Organizations-Text-Q1,10,voq2,completed,100.0,Content: Text Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T22:43:06.886Z,2024-08-21T22:45:00.965Z,114079,114079,International Organizations
5c6c260dce4e560001f75731,Organizations-Text-Q1,10,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T22:43:06.886Z,2024-08-21T22:45:00.965Z,114079,114079,International Organizations
5c6c260dce4e560001f75731,Organizations-Text-Q1,10,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T22:43:06.886Z,2024-08-21T22:45:00.965Z,114079,114079,International Organizations
5c6c260dce4e560001f75731,Organizations-Text-Q1,10,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T22:43:06.886Z,2024-08-21T22:45:00.965Z,114079,114079,International Organizations
5c6c260dce4e560001f75731,Organizations-Text-Q1,10,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:43:06.886Z,2024-08-21T22:45:00.965Z,114079,114079,International Organizations
5c6c260dce4e560001f75731,Organizations-Text-Q1,10,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:43:06.886Z,2024-08-21T22:45:00.965Z,114079,114079,International Organizations
5c6c260dce4e560001f75731,Organizations-Text-Q1,10,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T22:43:06.886Z,2024-08-21T22:45:00.965Z,114079,114079,International Organizations
5c6c260dce4e560001f75731,Organizations-Text-Q2,11,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,3,undefined,undefined,undefined,undefined,2024-08-21T22:45:01.011Z,2024-08-21T22:45:06.708Z,5697,5697,International Organizations
5c6c260dce4e560001f75731,Organizations-Text-Q2,11,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-21T22:45:01.011Z,2024-08-21T22:45:06.708Z,5697,5697,International Organizations
5c6c260dce4e560001f75731,Organizations-Text-Q2,11,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-21T22:45:01.011Z,2024-08-21T22:45:06.708Z,5697,5697,International Organizations
5c6c260dce4e560001f75731,Organizations-Text-Q3,12,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,The international organisations are very inter-twined,undefined,undefined,undefined,undefined,2024-08-21T22:45:06.718Z,2024-08-21T22:45:27.149Z,20431,20431,International Organizations
5dd71896670d1a6af9f20eee,Tennis-Text-Q1,7,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,4,4,True,0,100,2024-08-14T23:52:10.694Z,2024-08-14T23:54:56.750Z,166056,166056,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Tennis-Text-Q1,7,voq2,completed,100.0,Content: Text Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-14T23:52:10.694Z,2024-08-14T23:54:56.750Z,166056,166056,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Tennis-Text-Q1,7,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-14T23:52:10.694Z,2024-08-14T23:54:56.750Z,166056,166056,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Tennis-Text-Q1,7,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-14T23:52:10.694Z,2024-08-14T23:54:56.750Z,166056,166056,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Tennis-Text-Q1,7,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-14T23:52:10.694Z,2024-08-14T23:54:56.750Z,166056,166056,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Tennis-Text-Q1,7,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Roughly equal,False,undefined,undefined,2024-08-14T23:52:10.694Z,2024-08-14T23:54:56.750Z,166056,166056,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Tennis-Text-Q1,7,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-14T23:52:10.694Z,2024-08-14T23:54:56.750Z,166056,166056,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Tennis-Text-Q1,7,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-14T23:52:10.694Z,2024-08-14T23:54:56.750Z,166056,166056,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Tennis-Text-Q2,8,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-14T23:54:56.800Z,2024-08-14T23:55:11.750Z,14950,14950,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Tennis-Text-Q2,8,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-14T23:54:56.800Z,2024-08-14T23:55:11.750Z,14950,14950,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Tennis-Text-Q2,8,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-14T23:54:56.800Z,2024-08-14T23:55:11.750Z,14950,14950,Tennis Grand Slam Winners
5dd71896670d1a6af9f20eee,Tennis-Text-Q3,9,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,"It is confusing. Since the items are grand slam winners, I understand that a tennis player must win all 4 major tournaments (sets) to be considered. But I'm a little confused by the timeline in which the player would have been a repeat winner, etc.",undefined,undefined,undefined,undefined,2024-08-14T23:55:11.774Z,2024-08-14T23:58:52.760Z,220986,220986,Tennis Grand Slam Winners
5deb9c5a4de9422935efe5e7,Covid-Text-Q1,7,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,6,6,True,0,100,2024-08-28T20:27:13.865Z,2024-08-28T20:30:22.386Z,188521,188521,Covid Symptoms
5deb9c5a4de9422935efe5e7,Covid-Text-Q1,7,voq2,completed,100.0,Content: Text Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-28T20:27:13.865Z,2024-08-28T20:30:22.386Z,188521,188521,Covid Symptoms
5deb9c5a4de9422935efe5e7,Covid-Text-Q1,7,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-28T20:27:13.865Z,2024-08-28T20:30:22.386Z,188521,188521,Covid Symptoms
5deb9c5a4de9422935efe5e7,Covid-Text-Q1,7,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-28T20:27:13.865Z,2024-08-28T20:30:22.386Z,188521,188521,Covid Symptoms
5deb9c5a4de9422935efe5e7,Covid-Text-Q1,7,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-28T20:27:13.865Z,2024-08-28T20:30:22.386Z,188521,188521,Covid Symptoms
5deb9c5a4de9422935efe5e7,Covid-Text-Q1,7,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-28T20:27:13.865Z,2024-08-28T20:30:22.386Z,188521,188521,Covid Symptoms
5deb9c5a4de9422935efe5e7,Covid-Text-Q1,7,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-28T20:27:13.865Z,2024-08-28T20:30:22.386Z,188521,188521,Covid Symptoms
5deb9c5a4de9422935efe5e7,Covid-Text-Q1,7,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,Yes,False,undefined,undefined,2024-08-28T20:27:13.865Z,2024-08-28T20:30:22.386Z,188521,188521,Covid Symptoms
5deb9c5a4de9422935efe5e7,Covid-Text-Q2,8,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-28T20:30:22.404Z,2024-08-28T20:30:32.369Z,9965,9965,Covid Symptoms
5deb9c5a4de9422935efe5e7,Covid-Text-Q2,8,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-28T20:30:22.404Z,2024-08-28T20:30:32.369Z,9965,9965,Covid Symptoms
5deb9c5a4de9422935efe5e7,Covid-Text-Q2,8,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-28T20:30:22.404Z,2024-08-28T20:30:32.369Z,9965,9965,Covid Symptoms
5deb9c5a4de9422935efe5e7,Covid-Text-Q3,9,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,there is a lot of divergence. Fatigue is the biggest set by a distance. the largest intersection is significantly bigger then the smallest.,undefined,undefined,undefined,undefined,2024-08-28T20:30:32.382Z,2024-08-28T20:32:11.502Z,99120,99120,Covid Symptoms
5dff767f69a117bc2fbd4be8,Organizations-Text-Q1,10,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,8,8,True,0,100,2024-08-27T20:16:55.829Z,2024-08-27T20:25:13.994Z,498165,498165,International Organizations
5dff767f69a117bc2fbd4be8,Organizations-Text-Q1,10,voq2,completed,100.0,Content: Text Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-27T20:16:55.829Z,2024-08-27T20:25:13.994Z,498165,498165,International Organizations
5dff767f69a117bc2fbd4be8,Organizations-Text-Q1,10,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,UNESCO,"Interpol,UN,UNESCO,UPU,WHO",False,undefined,undefined,2024-08-27T20:16:55.829Z,2024-08-27T20:25:13.994Z,498165,498165,International Organizations
5dff767f69a117bc2fbd4be8,Organizations-Text-Q1,10,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-27T20:16:55.829Z,2024-08-27T20:25:13.994Z,498165,498165,International Organizations
5dff767f69a117bc2fbd4be8,Organizations-Text-Q1,10,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-27T20:16:55.829Z,2024-08-27T20:25:13.994Z,498165,498165,International Organizations
5dff767f69a117bc2fbd4be8,Organizations-Text-Q1,10,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-27T20:16:55.829Z,2024-08-27T20:25:13.994Z,498165,498165,International Organizations
5dff767f69a117bc2fbd4be8,Organizations-Text-Q1,10,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-27T20:16:55.829Z,2024-08-27T20:25:13.994Z,498165,498165,International Organizations
5dff767f69a117bc2fbd4be8,Organizations-Text-Q1,10,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-27T20:16:55.829Z,2024-08-27T20:25:13.994Z,498165,498165,International Organizations
5dff767f69a117bc2fbd4be8,Organizations-Text-Q2,11,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,3,undefined,undefined,undefined,undefined,2024-08-27T20:25:14.030Z,2024-08-27T20:26:05.565Z,51535,51535,International Organizations
5dff767f69a117bc2fbd4be8,Organizations-Text-Q2,11,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-27T20:25:14.030Z,2024-08-27T20:26:05.565Z,51535,51535,International Organizations
5dff767f69a117bc2fbd4be8,Organizations-Text-Q2,11,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-27T20:25:14.030Z,2024-08-27T20:26:05.565Z,51535,51535,International Organizations
5dff767f69a117bc2fbd4be8,Organizations-Text-Q3,12,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,I find the text-only representation quite overwhelming even though it is clear. That slowed me down,undefined,undefined,undefined,undefined,2024-08-27T20:26:05.583Z,2024-08-27T20:27:03.247Z,57664,57664,International Organizations
5e02e5144acfb9e385bb4c5a,Covid-Text-Q1,7,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,6,6,True,0,100,2024-08-21T21:51:25.716Z,2024-08-21T21:54:19.700Z,173984,173984,Covid Symptoms
5e02e5144acfb9e385bb4c5a,Covid-Text-Q1,7,voq2,completed,100.0,Content: Text Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T21:51:25.716Z,2024-08-21T21:54:19.700Z,173984,173984,Covid Symptoms
5e02e5144acfb9e385bb4c5a,Covid-Text-Q1,7,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T21:51:25.716Z,2024-08-21T21:54:19.700Z,173984,173984,Covid Symptoms
5e02e5144acfb9e385bb4c5a,Covid-Text-Q1,7,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T21:51:25.716Z,2024-08-21T21:54:19.700Z,173984,173984,Covid Symptoms
5e02e5144acfb9e385bb4c5a,Covid-Text-Q1,7,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T21:51:25.716Z,2024-08-21T21:54:19.700Z,173984,173984,Covid Symptoms
5e02e5144acfb9e385bb4c5a,Covid-Text-Q1,7,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:51:25.716Z,2024-08-21T21:54:19.700Z,173984,173984,Covid Symptoms
5e02e5144acfb9e385bb4c5a,Covid-Text-Q1,7,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:51:25.716Z,2024-08-21T21:54:19.700Z,173984,173984,Covid Symptoms
5e02e5144acfb9e385bb4c5a,Covid-Text-Q1,7,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:51:25.716Z,2024-08-21T21:54:19.700Z,173984,173984,Covid Symptoms
5e02e5144acfb9e385bb4c5a,Covid-Text-Q2,8,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T21:54:19.752Z,2024-08-21T21:54:39.757Z,20005,20005,Covid Symptoms
5e02e5144acfb9e385bb4c5a,Covid-Text-Q2,8,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,2,undefined,undefined,undefined,undefined,2024-08-21T21:54:19.752Z,2024-08-21T21:54:39.757Z,20005,20005,Covid Symptoms
5e02e5144acfb9e385bb4c5a,Covid-Text-Q2,8,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,2,undefined,undefined,undefined,undefined,2024-08-21T21:54:19.752Z,2024-08-21T21:54:39.757Z,20005,20005,Covid Symptoms
